YLR430W,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006281,GO:0006283,GO:0006289,GO:0006351,GO:0006353,GO:0006355,GO:0006357,GO:0006364,GO:0006366,GO:0006369,GO:0006378,GO:0006396,GO:0006397,GO:0006399,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008033,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0016071,GO:0016072,GO:0016073,GO:0016074,GO:0016180,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019725,GO:0022613,GO:0031123,GO:0031124,GO:0031126,GO:0031323,GO:0031326,GO:0032774,GO:0033554,GO:0034470,GO:0034641,GO:0034645,GO:0034654,GO:0034660,GO:0042254,GO:0042592,GO:0043144,GO:0043170,GO:0043618,GO:0043620,GO:0043628,GO:0043631,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044699,GO:0044710,GO:0044763,GO:0045005,GO:0045454,GO:0046483,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051716,GO:0060255,GO:0065007,GO:0065008,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0097659,GO:1901360,GO:1901362,GO:1901576,GO:1903506,GO:1990248,GO:2000112,GO:2001141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDR160W,GO:0001101,GO:0008150,GO:0009719,GO:0010033,GO:0010243,GO:0042221,GO:0043200,GO:0050896,GO:1901698,GO:1901700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOR032C,GO:0007124,GO:0008150,GO:0009987,GO:0016049,GO:0030447,GO:0040007,GO:0044182,GO:0044699,GO:0044763,GO:0070783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDR362C,GO:0001009,GO:0001041,GO:0006139,GO:0006351,GO:0006383,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009303,GO:0009987,GO:0010467,GO:0016070,GO:0018130,GO:0019438,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0034660,GO:0042791,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0071704,GO:0090304,GO:0097659,GO:0098781,GO:1901360,GO:1901362,GO:1901576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOR025W,GO:0000724,GO:0000725,GO:0006082,GO:0006139,GO:0006259,GO:0006281,GO:0006302,GO:0006310,GO:0006325,GO:0006342,GO:0006348,GO:0006355,GO:0006464,GO:0006476,GO:0006629,GO:0006631,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008150,GO:0008152,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016043,GO:0016458,GO:0016568,GO:0016569,GO:0016570,GO:0016575,GO:0019219,GO:0019222,GO:0019538,GO:0019752,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032787,GO:0033554,GO:0034641,GO:0035601,GO:0036211,GO:0040029,GO:0043170,GO:0043412,GO:0043436,GO:0043933,GO:0044237,GO:0044238,GO:0044255,GO:0044260,GO:0044267,GO:0044281,GO:0044699,GO:0044710,GO:0044763,GO:0045814,GO:0045892,GO:0045934,GO:0046459,GO:0046483,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051276,GO:0051716,GO:0060255,GO:0065007,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0098732,GO:1901360,GO:1902589,GO:1902679,GO:1903506,GO:1903507,GO:1990414,GO:2000112,GO:2000113,GO:2001141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YPL128C,GO:0000723,GO:0001015,GO:0006139,GO:0006259,GO:0006275,GO:0006351,GO:0006355,GO:0006366,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0008156,GO:0009058,GO:0009059,GO:0009302,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010604,GO:0010605,GO:0010628,GO:0010639,GO:0010833,GO:0016043,GO:0016070,GO:0016074,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031935,GO:0031936,GO:0032200,GO:0032204,GO:0032205,GO:0032210,GO:0032211,GO:0032774,GO:0032844,GO:0032845,GO:0033043,GO:0033044,GO:0034641,GO:0034645,GO:0034654,GO:0034660,GO:0040029,GO:0042592,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044699,GO:0044710,GO:0044763,GO:0045815,GO:0045893,GO:0045934,GO:0045935,GO:0046483,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0051052,GO:0051053,GO:0051128,GO:0051129,GO:0051171,GO:0051172,GO:0051173,GO:0051252,GO:0051254,GO:0051276,GO:0060249,GO:0060255,GO:0060968,GO:0060969,GO:0065007,GO:0065008,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0097659,GO:0098781,GO:1901360,GO:1901362,GO:1901576,GO:1902275,GO:1902589,GO:1902680,GO:1903308,GO:1903309,GO:1903506,GO:1903508,GO:1904356,GO:1904357,GO:2000112,GO:2000113,GO:2000278,GO:2000279,GO:2001141,GO:2001251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOR188W,GO:0007163,GO:0008150,GO:0009987,GO:0030010,GO:0044699,GO:0044763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOR034C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAL067C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YML098W,GO:0006139,GO:0006351,GO:0006352,GO:0006366,GO:0006367,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016043,GO:0016070,GO:0018130,GO:0019438,GO:0022607,GO:0032774,GO:0034622,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0051123,GO:0065003,GO:0065004,GO:0070897,GO:0071704,GO:0071824,GO:0071840,GO:0090304,GO:0097659,GO:1901360,GO:1901362,GO:1901576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
